1Mc1,1.3,200,200,0.9,3,0.6,20
2Mc1,1.8,200,200,0.9,3,0.6,20
3Mc1,3.4,200,200,0.9,3,0.6,20
1Nc1,1.3,300,200,0.9,3,0.6,20
2Nc1,1.8,300,200,0.9,3,0.6,20
3Nc1,3.4,300,200,0.9,3,0.6,20
1Oc1,1.3,400,200,0.9,3,0.6,20
2Oc1,1.8,400,200,0.9,3,0.6,20
3Oc1,3.4,400,200,0.9,3,0.6,20
1Pc1,1.3,200,300,0.9,3,0.6,20
2Pc1,1.8,200,300,0.9,3,0.6,20
3Pc1,3.4,200,300,0.9,3,0.6,20
1Qc1,1.3,300,300,0.9,3,0.6,20
2Qc1,1.8,300,300,0.9,3,0.6,20
3Qc1,3.4,300,300,0.9,3,0.6,20
1Rc1,1.3,400,300,0.9,3,0.6,20
2Rc1,1.8,400,300,0.9,3,0.6,20
3Rc1,3.4,400,300,0.9,3,0.6,20
1Sc1,1.3,200,100,1.2,3,0.6,20
2Sc1,1.8,200,100,1.2,3,0.6,20
3Sc1,3.4,200,100,1.2,3,0.6,20
1Tc1,1.3,300,100,1.2,3,0.6,20
2Tc1,1.8,300,100,1.2,3,0.6,20
3Tc1,3.4,300,100,1.2,3,0.6,20
1Uc1,1.3,400,100,1.2,3,0.6,20
2Uc1,1.8,400,100,1.2,3,0.6,20
3Uc1,3.4,400,100,1.2,3,0.6,20
1Vc1,1.3,200,200,1.2,3,0.6,20
2Vc1,1.8,200,200,1.2,3,0.6,20
3Vc1,3.4,200,200,1.2,3,0.6,20
1Wc1,1.3,300,200,1.2,3,0.6,20
2Wc1,1.8,300,200,1.2,3,0.6,20
3Wc1,3.4,300,200,1.2,3,0.6,20
1Xc1,1.3,400,200,1.2,3,0.6,20
2Xc1,1.8,400,200,1.2,3,0.6,20
3Xc1,3.4,400,200,1.2,3,0.6,20
1Yc1,1.3,200,300,1.2,3,0.6,20
2Yc1,1.8,200,300,1.2,3,0.6,20
3Yc1,3.4,200,300,1.2,3,0.6,20
